Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,82.6671524,,,,,84.41429901,,,88.04431152,90.01486206,93.07203674,93.36109161,92.39050293,91.36421967,95.21520996,94.43183899,94.78249359,,99.72229004,101.3763809,99.36110687,99.47888947,99.48654175,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042,93.54077911,93.60298157,93.79797363,93.76831055,93.06421661,92.41278076,91.75292206,91.25052643,
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,86.11567688,89.40001678,88.87774658,86.49591827,92.05403137,95.77233124,118.2722321,122.0774918,122.8908005,130.8930969,137.2931824,133.4236755,126.8327637,119.1437607,113.8022003,,,95.67346191,96.24653625,92.84108734,94.55310822,87.81739807,85.09716797,83.55576324,81.61438751,86.0792923,,93.05767059,95.74051666,101.485199,102.5348206,103.3005295,118.2547379,134.4923553,138.8994751,138.4058075,139.2367706,142.0048981,149.3072968,143.717804,143.4118958,143.9783783,143.8952789,145.2491455,147.3154297,143.8241882,,
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,134.9775238,,141.8702393,,,,146.9175873,,,,,,118.7536011,122.1708069,125.5177002,123.0159302,122.7649689,119.9665604,126.7722015,128.0145264,128.1697235,127.0114212,125.7546234,126.1852112,125.2993927,119.0998535,117.3735123,112.3829117,109.5261383,107.384079,,,,,,101.0503769,101.5093918,101.5185471,
Middle East & North Africa,MEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,71.88146973,71.89447784,74.55226898,76.17314148,76.83167267,79.49101257,82.02313995,83.51937103,84.40541077,83.37705231,86.04556274,85.5014801,87.31700134,88.31616211,89.44106293,89.33760071,90.24295807,91.26145935,91.98293304,91.85119629,93.12666321,93.84471893,91.6843338,91.87075806,93.502388,91.9285202,93.61975861,93.54889679,94.18345642,94.87909698,95.60695648,96.77684784,98.15219116,99.42469025,100.2170563,100.5819473,101.9313507,103.0548935,103.6116791,104.6145706,104.8045502,104.3428421,105.6946716,105.9908218,103.8222885,104.4813232,103.7899475,104.2997665,
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.9005966,104.037117,106.1563416,108.8836212,108.0348511,109.1890793,112.3748169,112.1480331,116.1949081,116.4281998,116.3807678,115.0788879,114.4863892,114.4583588,113.2649384,113.3173828,113.2098465,112.1582184,111.7401733,110.6649628,109.8785172,109.7586975,109.6212769,109.3400726,109.3141785,108.8015289,108.2045364,107.4730835,107.217598,107.1732407,106.9005203,106.9337387,106.6686478,105.7116394,104.6465683,103.3554001,103.2594528,103.5012665,104.5885468,105.1119614,105.7699585,106.3968811,106.0886002,105.1783218,104.1175385,103.9327698,103.5667801,
Marshall Islands,MHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7943573,,,120.4539185,109.7603226,120.7199326,116.0495605,115.7938995,112.272789,110.4461823,107.6528702,,105.4020691,,,,93.39985657,89.29495239,,
Middle income,MIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.27677155,90.26399994,91.48777771,95.00354767,96.41368103,98.05423737,98.67108154,98.56484222,96.94156647,97.69161987,98.83994293,99.86679077,100.5776291,100.899292,101.5389404,102.1903763,103.9904327,103.0184097,103.7347565,104.0146866,103.7118225,102.63311,102.0190582,101.9126663,101.7320023,101.5952835,100.6449203,99.62792206,100.3938828,100.7881699,101.469162,102.0977783,103.3098984,106.1114578,105.1126022,104.2074127,104.4767075,105.5867615,105.7903976,105.7196198,105.4065933,105.2623596,105.7217484,105.3399811,103.4066086,103.228241,105.1452103,105.1878662,
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25904083,95.77017212,96.97205353,98.95237732,99.06256866,98.92127991,98.32823944,96.82022858,95.57156372,94.87805939,93.17681122,93.0539093,93.55592346,92.65841675,92.17974091,87.66149139,87.47151947,87.38452148,,87.13500214,90.95610046,91.40527344,93.88760376,,,
Mali,MLI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,23.40714073,24.55101013,24.87714005,25.58725929,25.44347954,26.26062965,26.98686981,27.73809052,28.17794037,27.93643951,26.6364994,25.95075035,25.5748291,24.52823067,23.96912956,23.3664608,23.32411957,23.3957901,27.05495071,27.25429916,27.90420914,29.74246025,33.3039093,36.53411865,39.19374847,42.85409927,47.81219864,51.72544098,55.97132874,57.74206161,62.3966713,66.02028656,67.53462982,70.59262848,73.77252197,76.60198212,79.13774872,81.13262177,82.57946777,83.30486298,84.07952881,80.80230713,75.96746063,76.98236084,75.59326935,77.07988739,80.07836914,
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,104.9538422,100.1122818,95.82607269,94.82341766,94.12093353,98.41982269,106.5711288,110.2312698,111.9652481,109.1386108,107.31604,104.4766312,101.5814819,101.438591,103.7411423,104.8277512,104.1162567,104.3850632,104.9914169,106.4504089,106.9908371,103.9446793,104.1284027,104.2998734,103.8671188,105.1324768,106.4327774,107.1762924,107.3055267,106.5561523,105.5597534,103.8601913,101.5304794,100.4235001,96.87091064,96.37454224,96.12126923,96.65331268,93.38076782,99.00538635,99.02110291,98.73889923,100.1100311,101.8963776,103.4143906,104.5426178,,
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,88.13925171,86.60915375,87.01486969,86.15126038,,84.91339874,84.93990326,86.47361755,87.68479156,89.14602661,91.80747986,95.6618576,96.74169159,97.2381897,95.30011749,95.98832703,100.4772263,99.51303101,100.9431686,92.90500641,102.6230087,111.3634109,112.7307968,113.60569,108.3417664,107.8429794,103.5528717,,97.34829712,100.7500305,99.93094635,99.96824646,101.8311691,101.8484573,101.0979614,100.613533,100.4204636,101.0108719,99.3167038,98.73860931,,,,101.872612,,109.5304108,113.0389786,
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.1465683,72.17437744,75.00457001,76.7293396,77.42230225,80.25817871,82.97566223,84.55108643,85.51676941,84.45628357,87.33174133,86.74006653,88.67420197,89.68562317,90.82348633,90.60782623,91.51464844,92.58521271,93.30026245,93.08493042,94.49730682,95.33184814,92.83682251,92.89379883,94.54918671,92.59942627,94.3139801,94.09874725,94.69709778,95.38040161,96.1155014,97.35967255,98.73642731,100.0110321,100.7637329,101.0281372,102.4064789,103.4098206,103.8607483,104.8290863,104.8299408,104.2704926,105.4819336,105.3375778,102.6751404,103.154953,102.7797394,103.3954926,
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.3502502,108.1797104,112.6899872,116.9968567,119.2919922,121.9159088,115.8501663,110.4450531,98.31417084,97.34324646,,,95.46852112,96.02646637,98.23760986,
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.9022827,106.8556519,106.5096817,104.2358627,102.9629211,103.4847794,,105.689888,104.3202515,103.2780075,103.1125488,101.2110825,101.2929916,101.3607712,101.0639038,100.1229477,100.7074203,100.5825882,101.9890671,101.4630585,100.0511169,91.57189178,80.55654144,80.66103363,87.4181366,93.72490692,92.45641327,94.65619659,96.74125671,99.02282715,101.4206619,102.060173,105.3971176,108.5168228,97.96698761,100.7962875,100.0280075,103.524353,114.4739838,125.6776733,122.0649719,116.8399277,108.9335632,101.8688889,101.252327,104.2054825,104.4801865,
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,39.02735901,34.41941071,43.16225815,,59.0891304,,105.1966171,108.5428696,110.0952682,,100.6111984,90.3241806,82.48996735,86.24862671,86.27445984,85.47396851,69.74582672,63.89493942,63.27711868,64.47579193,61.9012413,59.98210907,60.05799866,62.37545013,66.62323761,,,64.12497711,69.12021637,74.26309967,79.93580627,82.50070953,,90.93554688,97.28195953,99.33688354,105.0658722,109.0539017,109.1918411,110.118721,106.1484299,104.9531937,105.8459702,105.4677963,106.3164902,106.062233,105.010498,
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,14.16534996,15.0321703,16.81805992,17.08917046,17.65348053,19.39417076,24.14417076,26.48250008,29.05639076,33.54117966,34.76882172,38.03837967,38.91294861,42.02938843,43.50640869,47.15441895,49.02968979,49.78987885,48.86288834,46.46390152,48.85166168,53.63161087,60.68082047,66.80564117,70.58090973,74.08802795,77.87106323,80.11408234,81.86582184,82.10089874,81.34751892,82.65498352,84.62541962,90.88114166,90.64485168,93.04550171,94.24672699,90.03250122,95.1486969,96.2167511,94.7979126,95.53099823,95.73207855,97.14637756,101.2114792,93.86470795,95.37892914,
Mauritius,MUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.88111877,95.98737335,98.33748627,99.78925323,101.6825104,104.5384521,103.4595184,102.4167786,100.6541977,94.24340057,92.65032196,98.90335846,101.5671997,104.4735718,103.4261169,109.1017609,113.8065033,114.6600723,112.4218826,111.3731766,111.7785721,110.8040314,107.3874512,105.1942291,104.4221802,104.8475876,105.9268112,106.289093,106.2035065,105.4065781,104.560112,102.369812,101.5014572,101.4146194,102.042038,103.2255402,103.9352264,103.5865936,103.788002,102.7866592,102.7860184,102.9930267,103.0002518,101.9550476,102.4463501,102.9205399,102.4534073,101.5529633,
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,40.43674088,46.94775009,50.79590988,55.758461,61.35821152,61.95248032,60.88602066,59.08737946,59.67527008,63.36083984,63.70587158,67.44998932,63.73284149,58.96773911,60.5111084,60.19575119,61.68973923,61.15122986,67.54090118,73.22260284,76.23222351,91.65322113,97.41702271,103.9100418,152.2162933,147.6965027,,132.9284668,131.6854248,134.0292664,137.7290344,133.9711304,,126.4839401,124.2819901,123.6628418,120.7568588,127.7765121,126.5093384,133.0211639,135.1581116,136.2859344,141.7471313,142.2335205,141.1848145,139.2644958,139.9454041,
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,87.6240921,,,,,94.30204773,,95.40384674,96.3310318,95.90788269,95.5111084,95.27162933,95.64942169,96.34200287,95.9123764,96.11550903,,94.69043732,94.78518677,94.60186768,94.39280701,95.35949707,96.51667786,97.12361145,97.22312927,97.44548035,97.77570343,,96.0993576,95.81674194,98.63761139,98.03108215,96.53681183,97.30513763,99.68005371,100.0131836,98.86633301,98.28408051,98.44859314,99.18631744,100.2449722,101.7826691,103.5283508,105.3204727,104.5828934,103.2912292,103.4846725,103.096199,
North America,NAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,90.18254089,90.19341278,89.60904694,91.44772339,90.50361633,90.396698,91.14694214,91.35362244,91.73648834,91.29624939,98.76927185,98.49308014,100.7289581,99.37944794,98.29949951,98.57235718,100.0852814,101.2072601,102.665451,104.1441269,105.5988922,104.9842987,104.2639771,103.524292,102.7377014,103.6239166,103.2291336,102.6764526,102.1242828,101.5365295,100.6878281,101.1804428,99.81397247,100.8851166,100.9575119,101.5092468,101.8740768,102.7071609,102.7693634,101.9312286,100.1889801,99.29302979,99.20111847,99.53972626,99.84404755,100.5063171,101.3670502,101.3671722,
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,122.4949493,124.5375214,122.3000488,117.8255997,118.1427689,125.8284531,126.1063309,124.9132767,127.2140579,124.1694412,122.1884689,120.5035324,118.9060974,114.8197021,114.1486206,113.3369293,112.9038773,112.1911316,109.4040222,108.8062973,107.8547363,109.4198074,108.5788574,108.0679092,107.473877,,109.3757706,111.3146515,,,,119.1376572,
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,11.71428967,12.14387989,12.55193996,13.29953003,14.15344048,16.27729034,17.87949944,19.21017075,19.75639915,21.51549911,23.00365067,23.2363205,23.1789608,23.22961044,22.6700592,24.21813965,25.08960915,24.78550911,25.65246964,26.15871048,27.1235199,26.46570015,26.75136948,27.5633297,27.79317093,28.01328087,28.85100937,29.02272987,30.7222805,32.32157135,35.33166122,39.51496124,42.71102142,46.63491058,48.34659958,48.96966171,51.44458008,55.2746315,59.02659988,62.67366028,66.49198914,68.52359009,69.35250854,69.79144287,71.81629181,73.69142151,75.10472107,
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,40.93996811,44.41630936,48.73215866,50.35258102,,,49.09172058,60.09944916,76.33686829,89.73703003,94.82244873,103.0480881,112.7328415,113.0464783,111.8003235,106.2454376,93.45372009,89.69638824,85.34689331,82.9998703,86.44049835,85.5927887,89.64557648,93.75566101,93.54425049,89.24259186,78.61451721,,,94.061409,98.63764191,96.326828,97.95752716,99.42031097,100.631073,101.3196716,102.0626907,93.26899719,84.10060883,85.34694672,85.07382202,90.62055206,92.03793335,94.06530762,90.05741882,,84.70451355,,
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,67.15036774,70.09738922,69.97515869,71.61573792,71.28153229,73.15110779,75.50797272,74.46759796,72.29585266,77.76245117,86.21582031,,86.92060089,88.72855377,85.74630737,87.69576263,84.92445374,86.92709351,87.14414978,84.36274719,87.44351196,91.07866669,93.18409729,95.94406891,98.26402283,97.09966278,96.22389984,97.6807785,98.01660919,103.7613525,104.8304367,108.9699707,116.4643402,117.5406418,120.0345764,121.067009,124.7668915,124.0899887,124.0163422,,123.2588577,,,,,,,,
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.3334198,100.1887512,99.09471893,98.22416687,97.88491821,98.91972351,99.33773804,99.75302887,100.1980209,100.3878403,100.0559082,98.5032196,96.54855347,95.00353241,94.61734009,99.19976044,100.9223022,102.6492081,103.1986389,102.9274063,102.2371674,97.36736298,96.8574295,107.1980133,107.226799,107.3543091,107.6810379,108.175293,108.0806503,107.9889908,107.5943909,107.4583969,107.4945679,106.8911972,106.7393265,107.0443497,107.728508,108.2698364,108.4430695,108.2758102,107.4965897,105.8343964,104.202652,102.4247894,102.6949768,103.2867584,,
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.763298,103.8948212,100.370697,101.0282516,101.3473282,100.7866516,100.8946228,100.0027695,99.52189636,99.46073151,99.44947052,99.14910889,98.28251648,97.78193665,96.81066132,96.81137848,97.4734726,98.15071106,99.13678741,100.1848221,100.3756409,100.0252914,99.03752136,98.72786713,98.48692322,98.55948639,84.33405304,100.2591019,100.7563934,100.8506622,100.8646698,100.1994934,99.98497772,99.35220337,98.5114975,98.59500885,99.07582092,99.26267242,99.1536026,99.079422,99.40241241,99.89263916,100.23349,99.83146667,99.90400696,100.2258835,100.2299271,
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,25.75646019,,,,,,,,,,,71.73692322,74.10099792,79.31893158,82.72505188,83.36940002,83.33518982,85.08483887,89.31352997,104.1122437,111.9850082,113.0094604,115.953743,115.126152,115.8936996,115.7800522,119.9198914,117.6554413,,116.6429367,120.3488235,113.1345596,118.1103363,115.6880112,116.6817932,115.4305115,128.1306458,128.2334137,125.8240204,137.2180176,142.1156158,145.1280823,142.2657928,138.0727844,134.7544556,134.9410553,135.3847961,134.1205902,
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33062744,,99.18850708,103.0573196,97.20670319,87.85942078,101.1243362,125.2246017,104.3445663,92.09545135,92.95774841,,,,95.4611969,,105.7640762,,107.0455933,,
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.5566406,108.6574936,107.0672073,105.8528214,105.3256302,106.7316895,108.1348038,109.019043,109.2272568,108.7402725,107.1198425,104.7488937,104.2890778,103.6204681,104.4993134,105.3561478,105.0076218,105.6915665,104.7113724,104.0429916,104.7387009,102.5685425,100.9314194,100.1631165,100.033783,101.5194016,100.2150574,101.4509735,101.8013992,100.5262985,99.54071808,97.79586792,97.38498688,98.43256378,98.53341675,99.71794891,100.1796188,100.6023178,100.9788666,101.0630264,101.110939,99.78167725,98.35208893,97.94509125,97.61997986,97.94277954,98.81833649,100.0109329,
OECD members,OED,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,100.4228897,100.5809326,100.7158508,101.1713028,101.0540314,101.0443726,101.5268402,101.7347412,101.6106415,102.0644073,103.9485474,103.5670013,103.8287888,103.2783813,103.2786407,103.1765366,103.7979126,104.2462463,104.5393219,104.5842514,104.6608429,104.1678467,103.593689,103.242363,102.9168701,103.0206375,102.9001236,101.933609,102.832962,102.8320236,102.3160706,102.4056015,101.9160233,101.9465714,102.1624069,102.3666763,102.335022,102.7541428,102.9069977,102.5803986,102.164299,101.9020462,101.7432785,102.3861313,102.128479,101.7574234,101.9064331,101.9114532,
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,2.830630064,12.09158039,18.60565948,25.94051933,34.43909073,37.19461823,41.114151,44.69651031,47.42845154,48.73025894,51.18330002,53.98836136,58.51116943,63.50382996,68.60830688,72.64866638,76.17878723,78.59401703,80.63352203,82.00914764,83.65216064,85.42294312,86.3735199,86.17875671,86.41999817,88.2796936,89.4712677,90.32961273,91.6829071,92.48123169,93.01689148,92.72399902,91.9391098,,92.66452789,91.68711853,93.62316132,95.76187134,102.8235626,,102.5489731,104.6504974,109.4825287,110.4177399,109.0478134,108.608017,107.2140274,
Other small states,OSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,85.75978088,84.90799713,86.01509857,88.30200195,90.94145203,93.35881042,94.97812653,95.15646362,95.57810211,95.19933319,96.12763977,98.03601074,98.84155273,99.43054199,100.1038208,101.0516205,101.1138992,101.5065536,101.0819702,100.1560211,98.34661865,98.74707031,97.73882294,97.36273193,98.98101044,100.0448685,100.2655716,100.5471497,101.1167603,101.4173203,103.2614517,104.569313,105.1034775,105.2997284,105.0493164,104.7080002,105.2873306,104.9051437,105.2637405,105.3258209,106.0912018,106.1781082,105.9247818,105.3309631,104.8077393,104.7339325,104.3402023,104.3249435,
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,49.20402145,49.02182007,51.33874893,53.69371033,54.06027985,55.22631836,56.60546112,49.91469955,49.68545151,49.13665009,50.21480942,51.0490799,53.16975021,53.35354996,54.97369003,55.36323166,57.4829216,57.82302856,58.12759018,58.62725067,,,,,,,,,,73.82949829,74.61585999,75.51888275,78.01315308,83.06990051,87.87425232,84.72051239,90.88513947,91.88047028,93.66448212,95.41277313,91.66004181,91.10076141,89.50596619,93.24638367,92.40914917,97.70961761,95.92259979,
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.53990173,109.0413666,112.8658905,114.9586334,115.6626663,115.4175415,114.6120834,112.8070984,111.542511,108.4189835,105.7151413,103.306221,102.3497772,100.8857727,101.0522385,100.7067413,101.0644226,101.1584778,100.2613983,101.1081314,100.6864014,99.74871063,99.82842255,100.1344833,99.44280243,99.44271088,100.9750671,,,104.4042969,105.6764297,106.8963699,108.8432007,107.5419693,108.6182098,107.2211609,107.4564972,108.5443802,107.4003983,105.7103119,105.0646515,104.4510117,103.1705399,102.0595779,98.99803925,95.98944092,93.08106995,,
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.863678,105.3448715,105.6765976,108.2326431,109.6726303,111.4113007,113.460022,113.2318878,113.7837219,112.7806015,112.7474823,114.1717987,117.5594711,115.5702362,114.9007874,119.8406525,113.8827972,114.0891571,114.8876114,116.2324295,117.7706375,117.2250519,115.2378769,116.5909424,118.5297394,119.8725891,119.1843414,118.0655136,121.0164108,121.8609924,121.2998734,120.894577,120.4593964,118.9418335,118.0300674,117.4749298,116.8015366,116.5184631,112.8925323,111.1052475,110.3650131,107.3571625,101.440918,103.1072311,101.4206314,101.6951065,103.1354294,101.6729889,102.4370804
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,113.3010406,111.0525894,108.6918488,109.016922,109.9146194,110.1349869,110.8806686,109.3715515,111.4737701,108.3486176,111.3620224,109.3229675,107.9386368,107.0930405,105.5713882,104.712738,105.4107513,107.3974075,109.0527802,110.0499191,109.2845535,108.0008774,107.2843933,105.497551,104.9039307,108.5811462,106.7764969,108.2092133,108.9814529,109.3775177,108.6725006,107.9719467,107.8225784,106.815567,105.9492035,103.9450226,104.2866669,105.9778214,108.0844879,,,,,113.8906097,113.0070419,110.8694916,,
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0942917,102.884079,102.2083817,102.983223,101.4454727,,,,,,114.7814026,114.8563385,,,,
Papua New Guinea,PNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,47.59204102,47.57865906,48.33757019,50.2990303,51.55152893,52.17201996,53.47663116,52.68959045,53.04092026,54.38626862,57.01575089,55.4843483,56.20363998,,59.0592804,,59.71707153,59.78847885,60.26147842,61.85955811,60.17380142,59.90871048,61.70840836,65.37996674,68.07569885,68.79335022,69.12503052,69.80448151,74.00601196,,68.61670685,62.46736145,60.23942184,56.59183884,56.32611084,57.25294113,55.63941956,,59.64107895,,,,104.8968277,,,,111.6492767,,
Poland,POL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,100.5343399,101.2494965,102.3039398,102.7797699,102.3552017,101.8951187,101.2606812,100.7917175,100.5524902,100.6209412,101.0188828,101.9184799,102.6987762,103.2035522,103.2339783,102.8784637,102.755249,102.220993,100.5058289,99.2091217,98.86463165,98.50808716,99.68869781,99.20684814,97.63237762,97.70030975,99.28707123,100.1054535,99.10102081,98.57536316,98.14571381,97.08197021,96.01966858,95.19010925,94.540802,94.57997894,94.71443939,94.85401154,95.59742737,96.5907135,97.49823761,99.7170105,99.7767868,99.33656311,104.975029,110.1046906,,
Pre-demographic dividend,PRE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,51.50725937,52.65951157,54.16661835,55.64981079,58.28231812,60.31972122,62.47491837,67.09706116,72.31214905,77.88903046,80.29508209,82.1051178,83.03753662,82.80406189,82.10498047,79.62281799,76.88899994,74.71788788,73.63529968,72.10678864,71.8974762,73.08818054,72.55976868,73.81459045,73.8006897,74.38703918,71.5109024,75.70503998,76.49146271,77.50811005,80.02806091,82.15112305,86.43022919,90.53646088,92.7988205,93.80361938,95.26006317,95.09028625,95.4778595,96.04598236,96.20388031,97.43914032,98.57898712,98.78740692,98.13935089,96.11846924,96.22550964,96.34703064,
Puerto Rico,PRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,116.4093781,118.5669479,118.8690109,117.2335892,111.6573486,108.9766235,111.0933609,,,,,93.42218018,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45687866,94.0654068,86.47527313,87.79170227,87.96762848,88.01329803,86.69293976,80.13269043,,
"Korea, Dem. People’s Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42653656,,,,,,93.55258179,,,88.09971619
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,112.4374619,113.7557068,114.7231369,116.4290237,116.1951981,119.6966324,120.3714294,121.2019424,120.3984909,120.461937,120.1671982,118.4510803,118.7044678,117.8676834,126.5987091,124.9869232,127.394722,125.941452,,121.0231628,118.85849,121.4433823,119.2795486,120.4029388,120.1798401,120.237381,,121.7155075,121.3966904,122.3840103,122.217659,118.3535614,118.8091736,117.94133,117.4743195,117.41185,116.4422989,115.1516495,112.6606979,111.091507,110.2782364,109.1242294,109.0199127,107.6059036,106.4670334,105.2461395,,
Paraguay,PRY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,98.82231903,99.8986969,98.57605743,98.9156189,97.47959137,94.83078766,96.17562103,96.92682648,98.73486328,100.0924835,102.3698425,104.1745834,105.1003571,105.1580582,104.4018021,103.3973312,101.6925201,101.7775574,102.8249435,104.1578979,105.5158005,107.1585388,108.0745468,112.1696396,112.0720215,113.9367676,116.4028473,116.0944519,121.454361,119.36409,120.2435989,119.3647919,117.8983231,113.6188889,112.1669006,111.9390717,109.1097717,106.9860992,105.2341919,104.0110779,103.9259033,102.9486618,105.987381,,,,,,
West Bank and Gaza,PSE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.06539917,93.46228027,95.30287933,,96.32807922,96.52986908,95.30609894,93.4017334,91.74720001,88.5135498,88.21646881,87.14375305,87.21234131,88.46439362,89.46956635,91.0026474,92.51625824,94.60830688,94.59393311,95.16963959,94.39183044,93.92092133,95.24839783,
Pacific island small states,PSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.995842,106.5380936,108.2246094,108.6837769,109.6095428,112.0746918,111.9428101,111.1901093,110.0384293,108.2585526,107.4134979,105.4932098,103.9230499,103.6614685,103.1689072,102.5449295,102.878067,103.4488373,104.0720825,104.6507187,104.6834412,105.4001465,106.2403793,108.3713074,108.9727097,109.3385086,105.2009811,108.322052,106.4398499,102.800621,101.6548386,104.3787994,106.2306519,108.3546524,109.6413574,109.798233,110.2969818,108.3458176,108.7797394,108.7110291,110.7305984,110.578743,109.6877594,110.1763687,109.6187134,108.9416885,109.2157364,108.9876099,
Post-demographic dividend,PST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.80110931,99.87030792,99.68820953,99.82243347,99.35645294,99.58992004,100.1405411,100.0708008,100.1219177,99.96424866,102.2065506,101.6897278,102.0040131,101.2621994,100.8309784,100.963829,101.7574005,102.3742828,102.9894409,103.4461899,103.7882233,103.5805893,102.8683624,102.6778336,102.5849533,102.7587891,102.6628723,102.2261887,102.4579468,102.3414764,101.6550674,101.7610626,101.1721497,100.8690567,101.2587204,102.0410919,102.1405106,102.5491714,102.7150879,102.3121796,101.6608276,101.2204819,101.0642471,101.2972717,101.22715,100.6653519,100.9964371,100.8121185,
